Cohort ID	Likelihood Weights	Mortality Prob
500	1.0465921963576606e-11	0.06749644191071819
501	0.010894207536373478	0.09546194725693775
502	0.0026723637841088712	0.11287532322281009
503	0.0006690745364254398	0.08495317527126231
504	2.116290183249073e-09	0.1714188323944921
505	1.2377605016505913e-05	0.13271728300023228
506	2.9636147345082375e-13	0.2132703023654428
507	0.001801963836521456	0.08702607965380613
508	5.804499088549267e-11	0.19037530595126212
509	0.009786714090062671	0.09807112496982778
510	4.304666065608578e-09	0.16484381776817195
511	0.0004997646662472687	0.11979751944415779
512	6.277156338653247e-16	0.06139287989656655
513	0.01059753228073889	0.09576273419207518
514	3.297063837193005e-11	0.1828205110709587
515	5.417806712776157e-07	0.14945001867210628
516	5.233059840948273e-08	0.15380319681473575
517	0.0023522295388765766	0.0849440300217845
518	5.584340489019129e-10	0.1641431703092513
519	1.3429425863387352e-16	0.24935068504164198
520	1.120476153436876e-14	0.2133670217583244
521	5.212936710045347e-10	0.16887452476619558
522	4.1649402517662755e-17	0.24519781366618099
523	1.2459830194413343e-15	0.2303125169338643
524	5.603771418750152e-09	0.16912158672052913
525	2.632608030803882e-24	0.05648526506289142
526	7.236712745737856e-08	0.06871541916349616
527	8.981571329932067e-13	0.06307434300844528
528	3.647465772027957e-06	0.14034662973829506
529	0.0002699680768378897	0.12508696663357155
530	6.95983186227545e-17	0.24507000685405733
531	0.00032018518191621897	0.083596658639923
532	1.4922027987377107e-16	0.24455751838653106
533	9.351951423541265e-14	0.20349497377260262
534	1.9907449416551957e-14	0.21484756792489956
535	1.4744616399510534e-10	0.17652316335559948
536	1.9367883061506335e-11	0.18374655404134643
537	1.4725289919465305e-07	0.14537646670423868
538	5.543288215661312e-29	0.052627271384614455
539	0.0003327632444458387	0.12060121710836497
540	3.234633450277647e-08	0.1484143602987117
541	2.129136436729312e-12	0.1960182422180209
542	1.3866189724398468e-06	0.14372566854922186
543	2.750561938888762e-06	0.14148098321788632
544	2.370145583491124e-05	0.07753254818912064
545	1.0843035048982813e-41	0.0521777467606958
546	1.7336571403560292e-13	0.20165565209539926
547	0.002407402660671857	0.11399056761553568
548	2.1330942512038156e-17	0.24687669003870216
549	0.010765610292152741	0.09404684523183121
550	0.001730423437811471	0.11774160509633594
551	5.031932519650786e-08	0.15477922713322634
552	5.270862350654311e-13	0.20097829141210655
553	3.865137492277074e-06	0.14277155678005915
554	1.833189274004383e-05	0.07496450862233527
555	0.0024804233451779347	0.11250027569840991
556	4.054600900504138e-07	0.15090383394019893
557	2.967496145625892e-10	0.18476980160337353
558	1.4525485570329267e-13	0.20402999126241844
559	2.634841957459406e-05	0.07606715619087086
560	1.9785764156456802e-23	0.05458302626447636
561	1.5673455743420056e-06	0.15381646444239788
562	5.774516732573412e-14	0.2119977421324833
563	3.9169700196067915e-41	0.052520753405975264
564	1.6240440197766305e-11	0.18449396893074682
565	6.8881261790142064e-12	0.18736164533139837
566	7.285207652723426e-06	0.13984935071732751
567	5.662818032191438e-16	0.23295773734838687
568	1.1068017755834626e-10	0.1788722169513986
569	6.783311532598405e-40	0.05104796753029317
570	6.842855949736302e-07	0.14688568910287514
571	2.2190018022422046e-15	0.22186356121952
572	3.6182101912592846e-14	0.2160799140074679
573	5.7574531136900065e-11	0.17983083942249561
574	3.670127910993687e-11	0.18473968477972635
575	1.975328721077453e-10	0.16569991595784012
576	0.004653336897765412	0.10482395503337044
577	2.055110474388416e-09	0.16210599810721177
578	6.296028270968307e-11	0.18434595696348405
579	0.00016926514402219227	0.12048592604328177
580	2.584462819909462e-14	0.22116567345078558
581	0.0009068126254738641	0.08900749720174146
582	5.667888186854542e-13	0.19946416206638468
583	0.0037928192748053115	0.10792054923737548
584	3.659823605506775e-13	0.2047598574488364
585	1.6360958159285816e-05	0.13554746586721525
586	1.9200867983460868e-13	0.21153968182244193
587	0.0010792592360403814	0.12070697253359808
588	0.0049829812993344965	0.09273864752591623
589	2.091925437287801e-12	0.20345690168435332
590	0.00250318605784069	0.11172838952613023
591	1.2392391350565857e-13	0.19664901354528552
592	5.951791349645364e-12	0.1988946306155464
593	0.011195058973289757	0.09427934018164022
594	0.00175700351244701	0.0928224273641297
595	0.003763472271597566	0.08978958468541334
596	5.5766930618903005e-05	0.07850366755316894
597	0.00045553585165338575	0.12541651984146684
598	7.607688901907669e-22	0.055325576938324295
599	9.831263399379208e-09	0.07218407380684813
600	6.296028270968307e-11	0.18491280475268213
601	1.6703617959179025e-13	0.20995530737947726
602	7.226149955581602e-11	0.06610590542567718
603	0.010521301820421072	0.09634046209715841
604	0.005876654413428247	0.09152513236076287
605	1.5579110843936154e-15	0.23346671261632612
606	8.35834361940698e-13	0.19226290362729737
607	6.611671715918359e-08	0.16077692221028286
608	0.0020195433180235926	0.11090359758412405
609	1.8673785463006574e-13	0.21697080952635972
610	6.483866994039475e-06	0.137061191525904
611	1.9002632168159152e-16	0.23469124302375505
612	5.095940431918326e-12	0.19121036086718662
613	4.031028142191558e-06	0.14560626159305667
614	0.00011054128052863657	0.07524202074987174
615	1.661386119181108e-17	0.24520871009354955
616	0.0012976603940802953	0.08196673006881867
617	0.011167437636228588	0.09052042504393253
618	5.069130666128538e-06	0.1362363510320742
619	1.8505646414263334e-05	0.13084038115502944
620	8.31702034355444e-05	0.07935029615285882
621	4.4338583005542817e-13	0.1958637838722247
622	0.001520297481352382	0.0877490133754372
623	1.8841432481143454e-10	0.17877912886233255
624	2.310667705846999e-13	0.20086119011525977
625	0.008645591006945532	0.09214647841666415
626	1.1139702730498064e-08	0.170190849621528
627	6.409782113938601e-14	0.19978567504916728
628	2.8100593445761455e-10	0.1776437421240667
629	3.783064778466257e-09	0.16942546058932983
630	0.006595997947097673	0.10909645713109942
631	8.981571329932161e-13	0.19632129424830175
632	3.287189280914269e-17	0.23906168799998995
633	4.412370113736983e-05	0.1351122780523094
634	1.1497956879163293e-13	0.20643636336628107
635	3.813753032102092e-15	0.061228207932383066
636	2.6603044243066134e-14	0.21705432049799317
637	0.0029938971174657534	0.08845000336442954
638	1.3375703807147143e-05	0.12901937377799466
639	0.0060441847192573535	0.1100162091850713
640	1.4525485570329217e-13	0.06602072876120986
641	1.689413891319609e-15	0.2309262005872486
642	0.0010398584855886277	0.12403083551074766
643	2.314218533316375e-08	0.1561394876952279
644	8.718146496765259e-07	0.14882325317926504
645	1.3866189724398318e-06	0.07643222838858764
646	0.0017348328871478501	0.09129081177788662
647	6.14958300282523e-13	0.06523776180646423
648	3.9590654463365043e-07	0.15158433998905751
649	0.011164095110278082	0.10230991036659742
650	7.914360064725563e-05	0.12141232177655839
651	4.69030334849053e-09	0.07161306573944737
652	7.046461141812089e-14	0.20751036793050143
653	4.7239049999099375e-09	0.07131677535776022
654	8.888587208456286e-17	0.24714176474263755
655	0.0014456710898637702	0.08543223288768348
656	1.5997713767898985e-09	0.16448102248692986
657	4.516796845509218e-22	0.05896906691781763
658	7.818520626642257e-14	0.20742325793116684
659	0.0036906460109742026	0.08792118956365931
660	3.6451489661120406e-08	0.15558079568162533
661	2.795799394027429e-12	0.19801550863181433
662	6.555855546770923e-05	0.0799862969834512
663	1.431498788145025e-09	0.16021743483739437
664	0.011129517632231457	0.09332344166575589
665	1.2069099997674562e-12	0.20183920986342896
666	9.450453029067809e-12	0.19458303871124277
667	0.006622820281214676	0.08530980685541661
668	2.2359562602006296e-14	0.22239331153341468
669	1.3257366820047172e-24	0.053955019903268855
670	1.2975146265472196e-14	0.22204739948462304
671	4.273950084733025e-09	0.16178076223218768
672	1.9488733212237568e-05	0.13064409442116987
673	1.7223326184669724e-12	0.2017493862044673
674	2.1669943000253036e-12	0.193385800338494
675	3.410079584673257e-16	0.24746523496168532
676	0.008287112689075537	0.10561700972259656
677	1.0081191814704308e-39	0.05075873448186852
678	5.43399667017454e-16	0.23678052166297758
679	2.174725900175794e-15	0.22157942090757876
680	2.67592504516277e-12	0.19577017550385117
681	1.720441173575305e-07	0.1533377565843077
682	2.7482343505255186e-11	0.1913912490497522
683	2.7533033369427326e-13	0.20610591137534856
684	0.00023519455824180625	0.12497518870737188
685	1.0567244836495754e-13	0.20406450506599155
686	9.913287576160188e-13	0.20012486383503508
687	2.640058216303982e-10	0.17264224230885195
688	6.895858109793577e-05	0.13037318479356746
689	1.915201722609304e-12	0.1894616038528682
690	9.559367082956328e-34	0.050622571565038424
691	1.0367446965238298e-12	0.20497932934491958
692	1.689413891319609e-15	0.2292833204913694
693	0.010812117877945622	0.09786314148750093
694	4.4856374200117077e-07	0.07415343686184594
695	0.008943436936996738	0.09405679755874552
696	0.004982981299334511	0.11041934625801966
697	6.025184420347355e-15	0.22660570171276684
698	6.828714759764047e-08	0.1586332860476189
699	0.006417375410793865	0.10734232992128612
700	6.838109169684639e-05	0.07767093795858931
701	0.0042239936172812674	0.10802889262090834
702	1.1278588666616713e-09	0.17277421794825054
703	0.0034628977877356145	0.11482770597948933
704	2.6205799632673136e-06	0.1414720363381997
705	4.569609291672937e-06	0.13882342140332288
706	2.214437744382741e-14	0.21562707214630245
707	1.9397412499698882e-05	0.13526963084724614
708	0.0005404919686636877	0.11913976423510048
709	3.324397468667401e-11	0.18499432096182106
710	0.010318556575795305	0.09429641114670576
711	3.609145469637877e-06	0.14344916478531078
712	0.0048665675836636856	0.11295313746480329
713	1.583513491177409e-10	0.17537112043256692
714	1.6723975572068713e-15	0.22547209493896253
715	3.4050452671654022e-06	0.1395378000291257
716	4.216825320887668e-14	0.20689148375838462
717	9.590561937171804e-06	0.14139314011231008
718	6.245106784954147e-11	0.18124586634342627
719	3.0760545303666266e-05	0.07636819500550043
720	8.858170548530753e-06	0.13659630139352963
721	9.118517351569507e-15	0.23186239773098732
722	1.6236062010560954e-09	0.17109580020618692
723	1.1497956879163293e-13	0.20335491744742046
724	1.6992257631210025e-07	0.15094012161917886
725	7.473366272208237e-08	0.1496111249656015
726	1.5314806969636004e-14	0.21857996803857
727	3.3701491962759426e-13	0.06356138686819075
728	9.695381333225465e-09	0.16465445430993692
729	5.604739438077321e-16	0.23855251508658987
730	7.973082165454338e-09	0.15357200963446438
731	0.0074083936250435595	0.0888931619055769
732	1.0258773356134547e-14	0.21958787848869527
733	0.010656389532068608	0.10032782847117057
734	6.542302920610385e-12	0.19014520729650758
735	3.549810966646922e-08	0.15805218807937998
736	1.4659392326738526e-15	0.23976725765604395
737	8.937541665374075e-10	0.1748673404805352
738	1.3757788815340981e-14	0.2175955924095459
739	2.4934994750312815e-36	0.05158657523890462
740	1.0987175002223634e-16	0.24786801123332763
741	5.082691926152154e-13	0.0655429140664773
742	0.0010885163654011786	0.11442590272295393
743	3.237325985768042e-16	0.2392304790913531
744	1.4968673017030312e-39	0.05178782047424901
745	1.8965474903317565e-14	0.2145460010843871
746	1.9525273338735303e-14	0.22224232767335889
747	1.6052158261076676e-05	0.1379661628417145
748	0.011168513270394252	0.10114903876118625
749	2.882965971337726e-13	0.21053790392665972
750	1.7604089796157178e-06	0.14557240088644424
751	2.634841957459406e-05	0.07686772173113923
752	9.36464104806466e-16	0.23556979856500215
753	1.6929839882564765e-16	0.22919399340132968
754	1.602506074670851e-06	0.14830903000338708
755	1.2975146265472196e-14	0.22134049930355842
756	1.2437906098664498e-05	0.13371560515281972
757	1.4435225600190974e-11	0.18669298003326024
758	7.84898068002686e-05	0.12959812788158448
759	1.657542043726573e-07	0.15114840349016206
760	0.004800537487532766	0.08791034056678547
761	8.609912552205357e-17	0.24299778482218276
762	0.0037415429546104736	0.10884313764885095
763	1.889067772984514e-08	0.07069191122328028
764	3.2472639488245185e-05	0.07886308004580962
765	6.157010525124583e-42	0.0528184588384886
766	8.678253602097479e-12	0.19318913989247893
767	7.432720607639285e-09	0.16289966404817482
768	4.1369920384923947e-14	0.20891567023695046
769	1.6168359738662504e-07	0.1514159846568273
770	7.892687904710264e-14	0.20836420790083077
771	4.9309977227245826e-11	0.1891528428543679
772	5.774516732573412e-14	0.20556969537183506
773	1.7075918440570333e-05	0.13129657379541726
774	1.0633888239788076e-10	0.17955412663749626
775	0.00035059655165434075	0.08595885953859489
776	0.0014418214479244866	0.1143639926775808
777	0.002324967671665219	0.0845209240239585
778	7.01267716788332e-05	0.1317274450026525
779	0.011190251626186634	0.09828374959311977
780	2.4032279445344326e-05	0.1313843988258716
781	3.9471242005834666e-17	0.24504446848746242
782	0.001985282706537023	0.11406386516440625
783	6.058667100893908e-17	0.24649818899497905
784	4.076753820671535e-10	0.17726122517119675
785	7.042159294133946e-05	0.1250182036787822
786	4.465502128570454e-14	0.22149689981671933
787	1.8265194374534217e-11	0.17391734787371477
788	0.011183097845152274	0.10040661602616788
789	1.360677943855944e-13	0.20857113559537754
790	9.782253471656713e-06	0.1365877017468326
791	0.0003705139006545188	0.1215022334660883
792	0.0015202974813523895	0.11605538730501619
793	7.699762219159815e-12	0.18947377512262792
794	0.005657870887606481	0.10373002478124532
795	4.856707736084399e-13	0.21165560274107603
796	0.0029113378319317075	0.10905775887996956
797	3.817937902356954e-08	0.15882427671707144
798	3.4087725883085316e-07	0.14758429836104048
799	1.1882472691024142e-14	0.22107128251907399
800	2.454019874190932e-15	0.22767728687907718
801	0.00367617419292606	0.08687688847355335
802	4.754829031043728e-10	0.16706969178765022
803	1.7951446615830022e-15	0.22964100920342745
804	1.7568460850670646e-05	0.13922344380688595
805	2.52917863917349e-15	0.2343736610967631
806	0.011006352816910028	0.10579817809139419
807	3.3468812174947416e-09	0.17176623483875914
808	2.9856680850620756e-11	0.18649074195336307
809	0.010863199135301928	0.09564114667009682
810	1.0295703104506886e-27	0.052753502511543364
811	4.337493226968942e-06	0.13334479247413922
812	2.9194153632130915e-17	0.23769637837134683
813	0.0003374410197361447	0.11860562196608132
814	1.8501262234821174e-13	0.20594885909652
815	0.0006774869417914803	0.08494726256548149
816	0.00023177162274884682	0.11839056726049049
817	4.373839919918893e-05	0.07891954416761936
818	3.9635487097869684e-12	0.1933541628292752
819	3.861514447070673e-12	0.18986152473936285
820	7.634148226072834e-12	0.1876994635897838
821	0.01019985157838652	0.10067920689725994
822	3.9635487097869684e-12	0.1884720243246818
823	0.009969100040172162	0.09545950818318992
824	8.99140349470194e-06	0.13492982318626795
825	0.00014738141581870765	0.12438442433353745
826	0.0049163271525000055	0.12106158232402445
827	3.2546609525363065e-18	0.06153096144825128
828	2.2576026482752632e-10	0.17632932537318796
829	2.723259517834329e-12	0.1914633205363399
830	2.916888529542841e-09	0.17271773890056713
831	6.995946739261417e-11	0.17966255123262492
832	0.0026308606624384097	0.08398814284345155
833	3.1463621070653795e-05	0.07988935978777251
834	5.301799532494158e-08	0.15283500870517658
835	2.8458635294835254e-14	0.2250665452709078
836	0.0011486004330273413	0.08679068830944442
837	5.846760316098221e-07	0.142567823741652
838	1.4172616775765803e-05	0.1357864668059806
839	6.162406934989602e-07	0.14945783718390326
840	0.0002493301007098532	0.08230215409720239
841	0.0003530350294467646	0.11848812822696211
842	0.009502298066196466	0.10237608082070404
843	4.089591095235983e-15	0.21890538864589582
844	1.3734448410571458e-13	0.21006644915528033
845	3.3360970278297505e-05	0.13532783165362872
846	3.68739406534334e-10	0.1714030921578078
847	9.140550093362897e-05	0.079093122053244
848	5.108361424377331e-07	0.15192265884351175
849	0.006488776991413275	0.10938941715738092
850	7.637723435002389e-15	0.22193019071384024
851	3.243052064565735e-11	0.18431967618127798
852	1.3297342063800784e-10	0.17669480252448422
853	2.0641182461641535e-06	0.07495026001383585
854	1.2395670674903768e-06	0.14411757589977714
855	9.46086032504777e-16	0.24731455591737633
856	2.9194153632130915e-17	0.239659834814533
857	2.2224619040873061e-10	0.17901712805208875
858	4.609692602622028e-05	0.08034497420639473
859	1.340357955766568e-10	0.177825369743981
860	4.930451232597861e-09	0.1631324225087855
861	6.882675507992776e-07	0.1437331675322504
862	9.263477215946006e-06	0.13560749389365404
863	7.537885284656821e-09	0.169853951131606
864	3.832223542905947e-14	0.21999397770319312
865	2.055350508525061e-12	0.2002242080743875
866	1.4475367519814237e-08	0.16587210805944663
867	1.1602785708996683e-15	0.23494083630720564
868	4.856707736084278e-13	0.06294799668830978
869	3.431941337198818e-17	0.2482693017463618
870	1.966045958390383e-15	0.06059890853359791
871	0.0020842762407194838	0.08989910922771227
872	2.013915156997526e-05	0.13455053232891218
873	8.884956863722494e-08	0.07150177523703355
874	5.350414866840021e-11	0.17473408219954037
875	2.7837422146795565e-19	0.05959851280977346
876	0.003435006544324089	0.10692477620138843
877	3.1378381613279933e-16	0.06220733622393422
878	8.678253602097479e-12	0.19070386622101626
879	8.979445059017765e-12	0.1836912335178964
880	0.0003782279236713827	0.12571611865012045
881	0.00842188611983205	0.08763885200596425
882	1.52186500534304e-13	0.19940096580598904
883	0.0025318345669332067	0.11807585815309346
884	5.036686627489313e-13	0.20906023348112857
885	1.26774401426829e-06	0.14758018783592408
886	2.355234747304502e-07	0.15513388887019589
887	7.090977892868354e-29	0.05569816989831344
888	6.755815758391578e-10	0.17884640397580637
889	0.001532340000182246	0.12013130048643349
890	0.010830756444329981	0.09584100545841315
891	1.0277164269881148e-05	0.1367766752423401
892	0.00024041146254487287	0.12649349145418354
893	7.167628226965675e-07	0.14395780801727204
894	9.079284694191356e-17	0.24589667083596128
895	0.00013740863803968638	0.1228756140736461
896	4.640569811414901e-13	0.2048820266672079
897	7.75253813326576e-09	0.16055351930997852
898	8.89779411411563e-16	0.2278262178214966
899	0.00018261992174475834	0.1209905702299144
900	0.01041505668077698	0.09910373603730149
901	1.1841558222731797e-15	0.23220384793139365
902	8.714051431797592e-18	0.058706852751553074
903	5.305253984737205e-18	0.2401506856122005
904	2.2770500264631515e-09	0.16128138313418505
905	0.0001526038526235754	0.1252726433374175
906	1.2084026662823515e-16	0.2490104644678222
907	5.367488178131518e-13	0.06167252922952633
908	6.020173178674665e-07	0.15334127195352243
909	2.4666123462515533e-25	0.05621941509110957
910	1.43763938825535e-08	0.1642351478372467
911	0.0007571747605187133	0.08609370179902312
912	2.9366352174266526e-11	0.1761918400679061
913	3.621736315052475e-17	0.2461847351501163
914	9.656224649763463e-16	0.22498051024247617
915	2.6205799632673136e-06	0.14036724988417415
916	9.736317023136692e-11	0.19169217401034344
917	4.9122955668393005e-14	0.20549375000063785
918	1.0684353664455196e-07	0.14896861683651275
919	1.5478875788842879e-07	0.155706698035513
920	4.510050146516027e-05	0.08015687967443852
921	0.00021213141181009322	0.12387998512238126
922	4.569597925169171e-05	0.07844425061455734
923	1.1645666488890987e-12	0.19537875066891253
924	7.682315532475982e-07	0.14540259888045265
925	2.150034857506293e-05	0.1397757673413531
926	2.8818673396816742e-15	0.2271995942330703
927	1.6261780661132975e-08	0.15552375446231229
928	1.122703997894367e-05	0.131818166383372
929	0.009725990970802196	0.10377840444252917
930	1.610450549787808e-11	0.064402407033954
931	1.4309629616223696e-05	0.13362722674506317
932	2.4762635234228432e-21	0.05515069648131668
933	0.00043323223351661027	0.10823078811048562
934	7.767143285236565e-08	0.1507019019696793
935	2.9194153632130915e-17	0.24318661300394445
936	3.2998211285243784e-08	0.07187658283871692
937	6.8881261790142064e-12	0.1846082108433244
938	1.5968427344250245e-07	0.14998647421984002
939	1.1825696932042854e-13	0.2054196458551566
940	0.00012854394125169148	0.07872139957484187
941	1.0987406350862655e-14	0.06664052728717512
942	9.676904063585915e-05	0.12984372107049075
943	8.209272259975664e-13	0.20939245039598003
944	0.00551900099474651	0.08833514778197803
945	2.557632500523855e-13	0.20355543842945484
946	0.006542372175660281	0.10805959941237364
947	0.01087369527953536	0.09337829752235907
948	2.8265630499999148e-34	0.05334311781540129
949	0.00014795377383423263	0.12973181198447575
950	8.630987969520113e-05	0.12621629825869046
951	1.6240440197766305e-11	0.18186898723907297
952	7.707729254515227e-13	0.06418368009407745
953	3.6975847715765325e-05	0.08052079740845437
954	3.6965819714491313e-32	0.053315176580186835
955	5.724298800772415e-09	0.07275927128948137
956	2.3467637937614672e-11	0.18035785520201808
957	5.5053398115483515e-05	0.13053137043498386
958	0.003435006544324089	0.11420526283346318
959	4.014355819000271e-10	0.1615823988487545
960	1.2473068854066083e-16	0.24869209261997
961	8.183177102815409e-15	0.21689730280360592
962	1.129665637830157e-11	0.1899246364799168
963	2.196754211646982e-15	0.2336517178264116
964	1.3452605093632624e-20	0.057945741336616965
965	1.7970548222450238e-10	0.06406668832310505
966	6.882675507992776e-07	0.14480125799761093
967	0.00031794270429140063	0.11983348259141546
968	1.1253477420432484e-15	0.23745041242568982
969	6.828714759764047e-08	0.1479129922290337
970	1.9542829731944457e-08	0.15792982201867012
971	5.901111029349773e-16	0.22905207314624415
972	6.45649732693429e-07	0.1393270091647381
973	7.967544914273577e-14	0.22540687785407038
974	0.00943001751418083	0.10071634987432568
975	0.008185063211457067	0.10476194083162171
976	0.0015202974813523895	0.11567227801751803
977	4.561039924686981e-08	0.1595128540961907
978	0.005929452158825824	0.09402573480539625
979	2.4262235122480578e-11	0.18428583421625466
980	7.816473454038798e-05	0.07855865656060008
981	8.752613633274862e-12	0.06882005489992789
982	1.0880286720148371e-14	0.22403834924107552
983	0.008202126106500408	0.0973737407113997
984	9.405304254468974e-05	0.12720080220451913
985	4.35604881965695e-08	0.16430841854506645
986	1.243233563682398e-07	0.15516039399029402
987	3.1604862216944097e-13	0.06520477588842138
988	8.98929465831868e-16	0.2248251871196057
989	1.813387895970677e-15	0.24022712368373844
990	3.415935159193395e-14	0.21250146083493437
991	0.0068106765109809874	0.10676036698937486
992	8.732438322407243e-09	0.15556935922359189
993	0.0011945060698115488	0.1178833448035219
994	2.683005781190968e-08	0.16093346215753335
995	3.0812673811172306e-17	0.24488069378260052
996	0.002324967671665219	0.11234058354379628
997	1.8400982563695225e-10	0.18375932118457394
998	0.0019227565535839216	0.11519344146179718
999	3.351008511643921e-14	0.20489545320301594
